,max_len
boydwoo_str_m5_Al_o3_o18_sra_sym_84,15.92425266352558
DUPSIR_FSR,7.579703171564377
EXEVUZ_FSR,11.47811735963027
gmof_Zn4O13-BDC_A-DPAC_A_No218,14.183700603745589
boydwoo_str_m5_Al_o3_o3_sra_sym_82,16.03423729560318
gmof_AlO6-mof177-N_No35,12.178243961830002
gmof_ZnN4-SiF6-ADC_No6,10.04589746485086
VASKOR_FSR,7.485976094929715
core_GUWDUY_freeONLY,7.9012340154286935
OBAPOW_FSR,9.159463239333654
AVINAV_FSR,24.01152280726092
boydwoo_str_m3_o6_o11_pcu_sym_35,12.482785496183768
boydwoo_str_m3_o6_o9_pcu_sym_113,13.52746614106741
XOBBAT_FSR,6.734707768363153
XUFSEZ_FSR,10.379312495755531
JOKJIF_FSR,7.901232687594684
gmof_AlO6-DPAC_A_No41,14.23087771106617
boydwoo_str_m3_o4_o22_pcu_sym_48,7.5709563011709555
LUZZIQ_FSR,7.485976343387616
DUKXAK_FSR,8.516177463989825
NELBUD_FSR,6.189820688648151
POSZED_FSR,9.240244914275602
JISKII_FSR,16.76360518830728
boydwoo_str_m3_o11_o11_pcu_sym_26,9.282291709751513
AXITOR_FSR,5.8764625666602015
gmof_Al2O6-ADC_B-BDC_B_No365,7.6124977958730575
core_ILIMOH_freeONLY,12.11766181666658
gmof_AlO6-DPAC_A_No39,14.270880463443325
boydwoo_str_m3_o13_o25_pcu_sym_187,12.413347742440308
HOPMOQ_FSR,5.158384376629859
GIKQUO_FSR,14.095176817174
PAYTUG_FSR,8.715798514607167
RIBNUO_FSR,9.197014604218582
COWKIJ_FSR,12.673557724833277
gmof_Zn4O13-BDC_A-DPAC_A_No1012,14.257442740317046
boydwoo_str_m3_o12_o15_pcu_sym_55,13.479441943872173
DINMUK_FSR,4.431696528333586
GARMES01_FSR,10.137532300272877
boydwoo_str_m3_o4_o12_pcu_sym_43,8.584961561553454
boydwoo_str_m3_o4_o14_pcu_sym_240,7.9805236070556065
RUGJAG_FSR,2.2924132074324013
gmof_Uio66Zr-BDC_A-irmof6_A_No449,7.657962073811457
QEKSUV_FSR,10.137528746026181
GABSAG_FSR,7.975129791980716
gmof_AlO6-AZO_A_No20,13.787222610241123
tobacco_srsb_sym_3_on_2_sym_3_mc_0_L_15,18.315920428283505
MOF-5_cooh_2_68_1,11.719065973787625
AMOYOR_FSR,14.52644242247416
MIXRAN01_FSR,12.450106031696965
QEBGAH_FSR,17.104244138673398
gmof_AlO6-mof177_No9,14.593195236600131
NUGBUO_FSR,6.848842099785426
boydwoo_str_m3_o8_o17_pcu_sym_244,14.796332492203526
WIFFEZ01_FSR,7.901230657566094
XAKQIL_FSR,12.370802927933841
AROTOQ_FSR,9.2015548473659
boydwoo_str_m5_Al_o23_o27_sra_sym_48,15.919469408858834
OPUJUG_FSR,15.889267274507697
boydwoo_str_m7_Zn_o2_o13_bcu_sym_85,13.795605174418943
HUKYAP_FSR,7.724894410619588
KUXTUT_FSR,7.579703038962334
IYIJUX_FSR,11.211878143453653
AJEWUH_FSR,7.901245971914072
LAVYEN01_FSR,7.082833770695525
gmof_Zn4O13-irmof8_A-TED_A_No9,9.892181651207604
gmof_Uio66Zr-BDC_A-irmof6_A_No166,7.579254639344395
gmof_Zn4O13-BDC_A-DPAC_A_No483,14.198173204203963
IYEQEK_FSR,9.796660541720048
boydwoo_str_m3_o24_o28_pcu_sym_244,20.198192192779956
JOCNUN_FSR,12.500788285680175
ATIBUA_FSR,2.292414139530472
gmof_AlO6-DPAC_A_No14,14.180267870427047
VIVRIC_FSR,7.399116983433946
PAFNOC_FSR,13.0766647504054
ERUCUR_FSR,17.39874918839558
core_ILIMUN_freeONLY,12.092991672742423
GAPQOG_FSR,19.883660017818432
gmof_Zn4O13-BDC_A-DPAC_A_No350,14.176832863076802
TEPGUS_FSR,7.0645062658017554
OKIRIK_FSR,10.293278009558563
boydwoo_str_m5_Al_o6_o25_sra_sym_98,12.642386282761496
EQIHIX_FSR,15.721898220222853
ALIMIT_FSR,6.734708983165683
boydwoo_str_m5_Al_o1_o1_sra_sym_51,7.497182214836854
core_POLNAG_freeONLY,10.13917686739486
gmof_Zn2O8N2-irmof10_A-irmof7_A_No258,11.691121569353232
gmof_Al2O6-irmof10_B-irmof20_B_No166,11.628039248536348
boydwoo_str_m3_o16_o22_pcu_sym_33,11.008405119220445
MOZCIP_FSR,10.814666901136999
WETFEJ_FSR,8.570539362902661
AYOMUX_FSR,8.02131804674075
boydwoo_str_m7_Zn_o6_o20_bcu_sym_133,15.364178392234434
AWOYOB_FSR,12.216236692053675
DOGZUV_FSR,10.493439018764294
core_COMDOY_freeONLY,7.579703118742227
SEFLAT_FSR,12.571176924619111
IFACAU_FSR,9.202135023045493
VAWHOQ_FSR,2.933192026078002
ROGSUC_FSR,7.72920406930036
OYERAM_FSR,4.547794638743385
UJEROR_FSR,12.267825880906083
IVIJUT_FSR,10.447453466569796
boydwoo_str_m1_o8_o12_pcu_sym_43,14.050180768290724
LIFWII_FSR,15.887371380272294
BODXOK_FSR,10.407273926935586
XIFXEQ_FSR,7.127222650346188
AWIBEP_FSR,7.512312794914866
QUQQID_FSR,9.159460135096621
boydwoo_str_m1_o11_o27_pcu_sym_156,16.455217368875182
MOF-5_cooh_2_64_1,7.4302648464620935
EMECOP_FSR,9.598501740906853
gmof_Al2O6-BDC_B-irmof7_B_No4,7.530819435395951
HUPTAP_FSR,14.059151734209598
FAYDAN_FSR,12.063790299869948
GURCAZ_FSR,5.876462683479246
FEPTAW_FSR,7.68177684812825
gmof_Zn2O8N2-DPAC_A-irmof7_A_No107,14.19818685446291
SADLOA_FSR,7.428353084658616
HEVQOP_FSR,5.838467035888334
boydwoo_str_m3_o1_o3_pcu_sym_130,15.889264373628038
gmof_Zn2O8-ADC_A-DPAC_A_No571,14.242880833145888
core_DONNIE_freeONLY,7.579703083194383
boydwoo_str_m3_o22_o23_nbo_sym_179,12.349323301357545
boydwoo_str_m3_o1_o29_pcu_sym_66,24.454919139683966
RICHER_FSR,7.543434688376812
ESEMIA_FSR,12.322802024478925
MOWSUO_FSR,5.544399003774943
gmof_Al2O6-fum_B-irmof10_B_No77,11.74895099250634
gmof_Zn2O8N2-AZO_A-DPAC_A_No38,14.304977714677372
boydwoo_str_m7_o2_o8_bcu_sym_165,16.777838652725762
boydwoo_str_m7_Zn_o1_o4_bcu_sym_79,10.3773774627784
boydwoo_str_m3_o13_o22_pcu_sym_4,9.877649486481726
PALROM_FSR,2.933192023233214
gmof_Zn4O13-BDC_A-DPAC_A_No879,14.198172858351025
UFODUQ_FSR,4.383949470851216
CEMFUY_FSR,11.366834057512598
HUPTOE_FSR,10.429371879901659
QAVZOE_FSR,10.446500817730826
EFOWUT01_FSR,9.965575074551644
SUNJOB01_FSR,7.579703044708818
OLERAA_FSR,6.846948338001742
gmof_Al2O6-fum_B-irmof20_B_No97,9.203576079563888
MEMBAI_FSR,4.905939442593951
LASPOM_FSR,14.582745144162127
ARACED_FSR,8.606148610472157
boydwoo_str_m1_o14_o19_pcu_sym_88,8.341544607238495
QOBHIY_FSR,5.085859471707205
boydwoo_str_m1_o13_o18_pcu_sym_63,13.520847074890888
OVEHAZ_FSR,9.912783321181836
XUMVEH_FSR,7.428089620070749
ESARAT_FSR,13.311478247125617
gmof_Al2O6-AZO_B-irmof7_B_No699,14.088479489793725
HICJIN_FSR,8.776377299951736
boydwoo_str_m5_Al_o4_o17_sra_sym_107,11.576372050196632
boydwoo_str_m7_Zn_o11_o22_bcu_sym_19,10.775416038930548
KOWSOG_FSR,12.017609091502305
JODGEQ_FSR,8.202903667955633
gmof_Zn4O13-BDC_A-irmof20_A_No63,9.270051111494354
AXAQAT02_FSR,4.912705592387649
gmof_Uio66Zr-BDC_A-irmof6_A_No114,8.160150925220428
boydwoo_str_m1_o10_o10_pcu_sym_136,7.769434253110306
BOBTOC_FSR,8.629684464568683
boydwoo_str_m3_o1_o29_pcu_sym_111,24.523691876673865
gmof_Uio66Zr-BDC_A-irmof6_A_No112,8.254012653155648
gmof_Uio66Zr-irmof14_A_No1,11.661925958262247
AVEMIY_FSR,5.523193045054395
gmof_AlO6-mof177_No31,14.377901042481955
SIFLEY_FSR,2.292414117457765
tobacco_SR_rtl_v1-3c_pyrrole_Ch_v2-6c_Zr_1_Ch_1TrU_Ch_2x2x2,11.687524506669762
boydwoo_str_m7_o9_o12_bcu_sym_144,14.079031002551746
GAWRED_FSR,11.719051334452827
ECITIT_FSR,4.905942139984338
XOQHOC_FSR,13.71420413788254
MOF-5_cooh_2_1300_1,8.367564113531007
NAFUMA11_FSR,7.01827386892964
